Title,ImageLink,Price,Category,Description,Dimension
"English 19th C. Thomas Webb & Sons Double Handle Cameo Vase, Signed G. Woodall",https://a.1stdibscdn.com/english-19th-c-thomas-webb-sons-double-handle-cameo-vase-signed-g-woodall-for-sale/f_9195/f_397166821715716384151/f_39716682_1715716385040_bg_processed.jpg,36520.0,"Furniture >Decorative Objects >Vases and Vessels >Vases ,Furniture,Decorative Objects,Vases and Vessels,Vases,","A Rare and Highly Important Antique English 19th Century Thomas Webb & Sons Blue Cut-to-Clear Double Handle Cameo Wine Cooler, Signed G. Woodall.  Etched and Ccid Washed.  This 19th century wine cooler’s charm is held within its neoclassical imagery and vivid blue cut-to-clear colorway. Depicting a scantily-clad woman draped in translucent robes, hair pinned around the crown of her head, and wielding a scepter of grapes, this image is made with Ancient Greek and Roman art in mind. The woman is surrounded by elongated acanthus leaves that coil into loose spirals. Above and beneath her are thick blue lines that differentiate the frieze from the mouth and base of the vase. The lines contain delicate palm patterning and scalloped hearts. Thin gilding adorns the rim, base, and handle attachments on the vase.  Each section is beautifully hand-cut from blue-over-clear crystal and further adorned with 24K gilt decoration.  The piece is all etched and acid washed with extraordinary quality and craftsmanship.  George Woodall is well known for being one of the most important cameo crystal/glass cutters of the 1800's.  The piece is signed, ""G Woodall"".
Founded in 1837, Thomas Webb & Sons quickly established a reputation as the “Crystal King of England,” cementing this title with prizes at London’s Great Exhibition of 1851 and Paris’ Exposition Universelle of 1878. Prompted by the success of Portland Vase replicas by competitors Northwood and Locke, Thomas Webb & Sons shifted its focus from crystal to cameo glass by 1880, hiring George and Thomas Woodall, who formed the firm’s Woodall Team. The Woodall brothers, who trained as apprentices at J. & J. Northwood and later served as designers at Dennis Glass Works, revolutionized cameo glass with both technical innovations and aesthetic achievements. The Woodalls developed and utilized blue-tinged, rather than opaque, white glass gradually removed to produce a wide range of shades over a plum or burgundy ground, creating a semi-transparent, luminous effect. They also employed cutting wheels extensively in order to increase efficiency and meet the public’s voracious demand. George Woodall, considered the greatest cameo glass artist during its height from 1880 to 1910, was renowned for the breadth of his design sources, including Neoclassical and Oriental, his technical prowess, and his prolific output.",0
"English Grand Tour Black Marble Pedestal 2-Handled Centerpiece/Tazza, 1800s",https://a.1stdibscdn.com/archivesE/upload/1121189/f_345313821687002867270/34531382_datamatics.jpg,32500.0,"Furniture >Serveware, Ceramics, Silver and Glass >Centerpieces ,Furniture,Serveware, Ceramics, Silver and Glass,Centerpieces,","A Beautiful and Quite Large 19th century English Grand Tour Period Black Belgian Marble Pedestal stand Two-Handled Centerpiece/Tazza. This hand carved and hand-polished marble tazza centerpiece is characterized by a wonderfully shallow circular bowl with a lobed exterior and two simply designed handles with a classical fluted central section grasping lower curved bifurcated arms. Its slender, elongated, and fluted stem gracefully expands at the base, resting harmoniously upon a square plinth embellished with a lower step.

Adding to its undeniable charm is the dark, lustrous black hue of the marble, which further accentuates its magnificence. Standing tall at an impressive height of 20 inches. The combination of its elegant design and stylish craftsmanship is simply unparalleled. The centerpieces unique features, balanced composition, and striking black marble make it an exceptional centerpiece.",0
"English Jasperware Blue Wedgwood Vases w/ Neoclassical Subjects on Plinths, Pair",https://a.1stdibscdn.com/english-jasperware-blue-wedgwood-vases-w-neoclassical-subjects-on-plinths-pair-for-sale/1121189/f_189997221593070025466/18999722_master.jpg,34720.0,"Furniture >Decorative Objects >Vases and Vessels >Vases ,Furniture,Decorative Objects,Vases and Vessels,Vases,","An exquisite and quite rare pair of 19th century English, Staffordshire, Jasperware blue ground Wedgwood vases with neoclassical subjects on rounded plinths, stylistically attributed to John Flaxman. Each of these vases are in exceptional condition and are of the finest quality of Wedgwood. Each vase is of Amphora form with elongated raised handles with Wedgwood blue ground and white jasperware decoration. The bodies of each vase are decorated with neoclassical Hercules subjects with wreath decoration and small goose-neck protrusions. Above the neoclassical subjects are white jasperware grape-vine wreaths which terminate to hanging ribbons. Flanked on either end are two elongated rounded-top handles with white jasperware acanthus leaf decoration and medusa masks fitted on either side of the top of each handle. The socle of the vase is decorated in acanthus leaves and is resting on a Wedgwood blue ground plinth with exceptionally raised lions masks holding grape vine garlands from either of their mouths.
England, circa 1875.",0
English Regency Ormolu Mounted Figural Chiffonier with Lyre Form Mirrored Shelf,https://a.1stdibscdn.com/english-regency-ormolu-mounted-figural-chiffonier-with-lyre-form-mirrored-shelf-for-sale/1121189/f_182564821588248623778/18256482_master.jpg,24600.0,"Furniture >Case Pieces and Storage Cabinets >Sideboards ,Furniture,Case Pieces and Storage Cabinets,Sideboards,","An English Regency ormolu-mounted Chiffonier/sideboard with a Carrara marble top, having hand carved figural wooden lion supports and removable lyre form mirrored shelf. This is truly an extravagant piece that can be utilized for different room services, which may include a chiffonier, side-board, and decorative shelf. This piece is all made of a beautiful mahogany wood that has been hand carved with exquisite craftsmanship. The chiffonier comes equip with two forward-facing drawers, accented with floral doré bronze mounts and a medusa mask. Found at the bottom of the chiffonier is a large concealed chamber pot, perfect for storing clothes, shoes, silverware, dishes, etc. The two legs found on the front are hand carved in a lion form. Midway down the lions is patinated acanthus leaf decoration. The legs are further supported on lions paws. Found atop the chiffonier is a gorgeous hand carved pure white Carrara marble top. The removable upper section of the chiffonier is complete with doré bronze lyre form sections and an antique mirrored finish.
England, circa 1850.",0
"English Stevens & Williams Cameo Overlay Glass Vase by J. Millward, Birks Museum",https://a.1stdibscdn.com/archivesE/upload/1121189/f_125182821555722751047/12518282_master.jpg,10800.0,"Furniture >Decorative Objects >Vases and Vessels >Vases ,Furniture,Decorative Objects,Vases and Vessels,Vases,","A beautiful English engraved Stevens & Williams red and white overlay cameo glass vase, hand carved, hand-engraved, and hand-etched by J. Millward, signed Stevens & Williams and J. Millward. The vase was created in baluster form with a long bottle neck design. Composed of red ground hand-etched glass, with beautiful white floral and foliate overlay hand-etched and hand-engraved designs. The lip and footing are further adorned with banding and handcut semicircle and circular patterns. After the etching and engraving process, the glass was acid washed to create a three-dimensional effect, allowing for the white overlayed flora and folliate to appear ""raised"" on the primary red layer.
Provenance; Birks Museum, Millkin University, Decatur, Illinois. Bearing the museum inventory number; 85.16.18
England, circa 1890.",0
"English Thomas Webb Rock Crystal Glass Hand-Carved Perfume Bottle, Circa 1880",https://a.1stdibscdn.com/archivesE/upload/1121189/f_357253621721730021172/35725362_datamatics.jpg,9500.0,"Furniture >Decorative Objects >Vases and Vessels >Bottles ,Furniture,Decorative Objects,Vases and Vessels,Bottles,","English Thomas Webb Rock Crystal Glass Hand-Carved Perfume Bottle, Circa 1880

This marvelous hand-carved rock crystal glass perfume bottle, attributed to the Martelé technique of the Fritchi school, showcases the exceptional craftsmanship of the late 19th century. 

Characterized by its solid, substantial weight, this perfume bottle boasts intricate and beautifully balanced carvings that envelop the entire body, base, and the rounded stopper. It is in remarkable condition, displaying no discernible flaws, attesting to the meticulous care with which it has been preserved.

The bottle features a delicately turned neck with fluting, leading to the bottle's lovely, rounded belly, which is perfectly mirrored in the equally rounded stopper top. The hand-carved pattern that adorns the entire body of the bottle is a display of stylized flowers, scrolls, and foliate elements that twist and wind in an enchanting dance around its surface.

This substantial English rock crystal glass perfume bottle is not merely a vessel for fragrance but a work of art that captures the elegance and craftsmanship of the late 19th century. Its superb condition and masterful carving make it a truly captivating addition to any collection.",0
"Exceptional French Oil on Canvas, ""Feeding the Doves"", Signed by E. Munier",https://a.1stdibscdn.com/exceptional-french-oil-on-canvas-feeding-the-doves-signed-by-e-munier-for-sale/1121189/f_215403521612932845303/21540352_master.jpg,148000.0,"Furniture >Wall Decorations >Paintings ,Furniture,Wall Decorations,Paintings,","An exceptional French oil on canvas, ""Feeding the Doves"", Signed and Dated by E. Munier, 1890. Émile Munier is one of the most sought after and most talented French artists of the 1800s. His works of art can be found in Stanford University, New Orleans Museum of Art, and many other important institutions and collections. This is one of his masterpieces and a must have for any Munier collection. Exceptionally hand painted in the finest oil paints in the prime of his career. During the 1890s Munier continued to paint peasant, mythological and religious subjects; he also portrayed animals, scenes depicting fishing, landscapes and seascapes. Many of his works featured his children as his models, particularly his daughter. The size and quality of this oil on canvas are second-to-none. Oil on canvases at this size usually depreciate in quality, however, Munier is an expert artist and his works of art are always extremely life-like and painted with exceptional care and perfection. The painting is found in its original perfect condition giltwood frame, all hand carved and finished in 24-karat gold.
France, 1890.

 ",0
Exceptional Pair of 19th Century Canton Enamel Candlesticks,https://a.1stdibscdn.com/archivesE/upload/1121189/f_36036331464939312996/3603633_master.jpg,12800.0,"Furniture >Decorative Objects >Candle Holders >Candlesticks ,Furniture,Decorative Objects,Candle Holders,Candlesticks,","An exceptional and quite rare pair of antique 19th century canton enameled single light candle/ pricket sticks, on a pair of fine original carved hardwood stands.
Canton China, 19th century",0
Exceptional Pair of Antique French Baccarat Crystal and Doré Bronze Compotes,https://a.1stdibscdn.com/archivesE/upload/3558682/f_3239343/3239343_master.jpg,14750.0,"Furniture >Serveware, Ceramics, Silver and Glass >Centerpieces ,Furniture,Serveware, Ceramics, Silver and Glass,Centerpieces,","An exceptional pair of antique French signed Baccarat hand diamond cut crystal and two-tone; patinated and doré bronze mounted compotes. Each with a posing bronze lion seated on a square shaped cut crystal pillow, resting on each head an original circular shaped hand diamond cut crystal bowl mounted in doré bronze with an adjustable locking technique in order to remove for cleaning. Paris, circa 1850. Signed Baccarat on each base.
Measures: H 10.25"".
D 9.5"".
Base 4.5"" X 4.5"".",0
Exceptional Pair of Antique Meissen Porcelain Hunting Groups with Horses & Dogs,https://a.1stdibscdn.com/archivesE/upload/3558642/f_3239403/3239403_master.jpg,32600.0,"Furniture >Decorative Objects >Sculptures >Figurative Sculptures ,Furniture,Decorative Objects,Sculptures,Figurative Sculptures,","An exceptional and quite large pair of 19th century antique Meissen porcelain hunting groups with ""The Prince"" and ""The Princess"" each riding a horse followed by a bunch of hunting dogs. Each group finely resting on an oval porcelain plinth and depicting a coat of arm, most probably commissioned by an important European Hunting Lodge in the 19th century.
Each marked with the Meissen blue cross swords and incised with a model number in the Meissen factory.
Mid-late 1800s and in excellent condition.",": H 16"" x W 16"" x D 9""."
Exquisite Pair of Antique French Crystal and Dore Bronze Mounted Urns/Lamps,https://a.1stdibscdn.com/archivesE/1stdibs/031314/AlexanderAntiquesCC_DM//4/X.jpg,12600.0,"Furniture >Lighting >Table Lamps ,Furniture,Lighting,Table Lamps,",An exquisite pair of very fine Antique French Louis XVI style hand diamond cut crystal and Dore bronze two handled covered urns/lamps. The campagna form dates back to the Greco Roman era and the shape remains popular today.The Neoclassical bronze Dore mounts continue the theme and enhance the overall effect providing a rich contrast to the glittering crystal.,0
"Fabulous Meissen Porcelain Group of Count Bruhl's ""Tailor on a Goat""",https://a.1stdibscdn.com/fabulous-meissen-porcelain-group-of-count-bruhls-tailor-on-a-goat-for-sale/1121189/f_179020111583281286338/17902011_master.jpg,48500.0,"Furniture >Serveware, Ceramics, Silver and Glass >Porcelain ,Furniture,Serveware, Ceramics, Silver and Glass,Porcelain,","Meissen's “Count Brühl’s Tailor on a Goat,” is considered by many professionals as one of Meissen's greatest works. This marvelous figure is after the incredible Meissen designer Johann-Joachim Kaendler (Kändler), the most famous sculptor at the Meissen factory, and is of exceptional craftsmanship and design. The illustrious model is fitted with some truly unusual and breathtaking facets that demonstrate the exceptional quality and craftsmanship that Meissen is synonymous with. This is the best example of the Meissen Tailor that we have ever handled.

This piece was designed in the 1730s, by Johann-Joachim Kändler, and commissioned by Count Brühl, Chief Administrator to the King. The Count was known to be the most dapper person in Saxony, the old Germany. Understandably, the Count's tailor felt as though he was equally responsible for the Count's success in his sense of style. Over time, the tailor become more vain and narcissistic, to that point that he demanded the Count speak with the King and offer him a place to dine. The Count would never make any request like that to the King, and instead thought of a solution where the tailor could be at the dinner without having to ask. The Count went to Kändler and commissioned an object that looks like the tailor. Kändler was known to have a charismatic and whimsical personality and when the Count described what he wanted, Kändler put his own flair on the piece and created an ostentatious and quite humorous model of the tailor seated on an equally stylish billy goat. All in all, the Count kept his word on getting a seat for the tailor to dine with the King, except, it was the porcelain model of the tailor who was honored with the invitation. Found underneath are the signature Meissen blue crossed swords mark used for the years 1815-1924 with ""No. 107"" incised. The original design of ""Count Brühl’s Tailor on a Goat” is featured in Meissen Portrait Figures by Len and Yvonne Adams. The figurine is also featured in an original oil painting by Carl Wilhelm Anton Seiler named Count Brühl's Goat, found in the Victoria & Albert Museum in London.
Germany, circa 1880",":
Height 17.13 in.
Width 17 in.
Depth 10 in."
"Fabulous Pair of Chinoiserie Commodes w/ Chinese Character Handles, Mastercraft",https://a.1stdibscdn.com/fabulous-pair-of-chinoiserie-commodes-w-chinese-character-handles-mastercraft-for-sale/f_9195/f_384138321707933474148/f_38413832_1707933476081_bg_processed.jpg,14800.0,"Furniture >Case Pieces and Storage Cabinets >Commodes and Chests of Drawers ,Furniture,Case Pieces and Storage Cabinets,Commodes and Chests of Drawers,","A Fabulous Pair of Chinoiserie Commodes with Chinese Character Handles, Mastercraft.  Hollywood Cinema’s Golden Era remains one of the most prominent influences across contemporary art and culture worldwide. Born in California in the 1920s, the Hollywood Regency style emerged from interior design: opulent, bold, and playful. Characterized by decadent adornment and palatial magnificence, Hollywood Regency furniture informed domestic design for generations. This set of gilt brass mid-century modern chest of drawers manufactured by the Mastercraft Furniture Company exemplifies the grandeur of Hollywood’s golden years and its lasting impact on art.
This pair of dressers is fashioned with three drawers for storage each. The drawer handles are formed into Chinese characters that signify the four dynasties, inside of which are lined with cedar. Strictly rectangular with strong bold lines, the dresser features both garishness and practicality—the deep gold color combines with the dresser’s form in a chic combination of luxury and utility. Descending from a long line of cabinet makers, the Doezema brothers returned from World War II and founded the Mastercraft Furniture Company in Grand Rapids, Michigan in 1947. They set out to design sleek furniture with sophisticated industrialist elements. The company is known for their high-quality workmanship and high-value materials for products, increasing the value, quality, and workmanship of its furniture. With detail in both material and form, Mastercraft was committed to providing both aesthetic and practical quality in their furniture. After nearly 30 years in business, the brothers established a legacy of synthesizing traditional and vogue styles to create unique work characteristic of the post-war period.
United, States, Circa:  1970",0
Fabulous Pair of Meissen Porcelain Glass Coolers/Cachepots,https://a.1stdibscdn.com/fabulous-pair-of-meissen-porcelain-glass-coolers-cachepots-for-sale/1121189/f_112810631530860126473/11281063_master.jpg,11880.0,"Furniture >Serveware, Ceramics, Silver and Glass >Porcelain ,Furniture,Serveware, Ceramics, Silver and Glass,Porcelain,","A fabulous pair of Meissen Porcelain glass coolers/cachepots. This exceptional pair of exquisitely hand-painted Meissen Porcelain glass coolers are each painted with panels of figures in a landscape, which include harbor as well as equestrian scenes, flanked by exceptionally carved satyr mask handles which are also magnificently hand-painted.
Mid-1800s, blue crossed swords marks, incised E 174, Pressnummer 8.",0
Fantastic 19th Century Chinese Blanc De Chine Model of a Water Buffalo or Ox,https://a.1stdibscdn.com/a-fantastic-19th-century-chinese-blanc-de-chine-model-of-a-water-buffalo-or-ox-for-sale/f_9195/f_283875521650901655659/f_28387552_1650901657330_bg_processed.jpg,6240.0,"Furniture >Asian Art and Furniture >Ceramics ,Furniture,Asian Art and Furniture,Ceramics,","A Fantastic 19th Century Chinese Blanc De Chine Model of a Water Buffalo. Beautifully hand-carved and enameled with a bright white body and black enamel eyes. This piece is really superb and in fabulous condition for its age. In Chinese culture, the water buffalo symbolizes the coming of spring. Throughout China the spring season began with a ceremonial plowing by the imperial capital through the use of a water buffalo, symbolizing its importance to the imperial heritage. Water buffalo were created in China for centuries, with terracotta pieces found in Han dynasty tombs. By creating these porcelain blanc de chine sculptures, it was thought that spring would arrive more quickly. This piece is a testament to Chinese heritage and demonstrates the consistent high-quality objects that the Chinese have put forth for many generations.
China, Circa: 1800's.",0
Fantastic 19th Century French Dore Bronze Mounted Black Crystal Hinged Box,https://a.1stdibscdn.com/fantastic-19th-century-french-dore-bronze-mounted-black-crystal-hinged-box-for-sale/f_9195/f_315609721670000438675/f_31560972_1670000439826_bg_processed.jpg,1950.0,"Furniture >Decorative Objects >Boxes >Decorative Boxes ,Furniture,Decorative Objects,Boxes,Decorative Boxes,","A Fantastic 19th Century French Louis XVI Style Dore Bronze Mounted Black Crystal Box. The box is composed of two sections of French black crystal which are mounted to a fabulous dore bronze latch. The doe bronze is beautifully hand-chassed and hand-chiseled with a wonderful elaborate design. Black crystal is one of the most sought after crystal colors, due to its scarcity and beautiful rich dark colorway.
France, Circa: 19th Century.",0
Fantastic 19th Century French Dore Bronze Mounted Blue Opaline Crystal Box,https://a.1stdibscdn.com/fantastic-19th-century-french-dore-bronze-mounted-blue-opaline-crystal-box-for-sale/f_9195/f_315612221670000878938/f_31561222_1670000880252_bg_processed.jpg,2950.0,"Furniture >Decorative Objects >Boxes >Decorative Boxes ,Furniture,Decorative Objects,Boxes,Decorative Boxes,","A Fantastic 19th century French Louis XVI Style Dore Bronze Mounted Blue Opaline Crystal Box. The box is composed of two sections of French opaline crystal which are mounted to a fabulous dore bronze latch which is intricately hand-chassed and beautifully decorated. Blue opaline crystal is one of the most sought after opaline crystal colors, due to its scarcity and beautiful rich opaline blue colorway.
France, circa: 19th century.",0
Fantastic Pair 19th C. French Baccarat Ruby Red Crystal Vases W Scalloped Rims,https://a.1stdibscdn.com/a-fantastic-pair-19th-c-french-baccarat-ruby-red-crystal-vases-w-scalloped-rims-for-sale/f_9195/f_282240121649880067616/f_28224012_1649880069357_bg_processed.jpg,29600.0,"Furniture >Decorative Objects >Vases and Vessels >Vases ,Furniture,Decorative Objects,Vases and Vessels,Vases,","A Fantastic and Rare Pair of 19th Century French Baccarat Ruby Red Crystal Vases of Magnificent Quality. Each is beautifully hand-carved and detailed with the finest ruby red crystal manufactured by Baccarat in France. They are designed like two flowers with scalloped upper rims and concave circular cuts made from top to bottom. Each piece is gorgeous with a vivid cranberry red color only attainable from the best crystal manufacture in France, Baccarat. These pieces are guaranteed to be Baccarat Crystal even though they are unmarked. Baccarat used sticker marks for some time in the 19th century and these are from that era. Through the years, the stickers were either worn off or fell off. The quality, color, Weight, Cutting, Clarity, and craftsmanship of this pair of vases demonstrate that they are Baccarat Crystal.
France, Circa: Second half of the 1800's.",0
Fine 19th Century French Sèvres Style Porcelain & Doré Bronze-Mounted Ewers,https://a.1stdibscdn.com/archivesE/upload/1121189/f_125197211547013045543/12519721_master.jpg,6880.0,"Furniture >Decorative Objects >Vases and Vessels >Vases ,Furniture,Decorative Objects,Vases and Vessels,Vases,","A beautiful pair of 19th century French Sèvres style Porcelain and ormolu-mounted ewers which are hand painted in Sèvres celest blue color porcelain. Each ewer is very finely hand painted with bird scenes in poly-chrome enamels on one side; and flowers on the opposing side. Each finely mounted in the finest quality of hand-chiseled Doré bronze mounts with grapes and grape vines in relief and two Doré bronze cupids seated on top of the ewer, with finely cast Hercules masks found underneath the porcelain drawings. Further hand painted and decorated with two-tone matte and burnished 24-karat gold.
Paris, circa 1860.",0
Fine Hand-Painted Meissen Porcelain Model of an Indian Elephant with a Saddle,https://a.1stdibscdn.com/fine-hand-painted-meissen-porcelain-model-of-an-indian-elephant-with-a-saddle-for-sale/1121189/f_232848821620237087610/23284882_master.jpg,7840.0,"Furniture >Decorative Objects >Sculptures >Animal Sculptures ,Furniture,Decorative Objects,Sculptures,Animal Sculptures,","A fine 19th century Realistically hand-carved German Meissen Porcelain model of an elephant with a saddle. Modeled in the Indian taste, this elephant is hand-carved and hand-painted by the finest artist's at Meissen. The quality and craftsmanship is exquisite and the finely finished saddle on top is truly beautiful. The underside is marked with Meissen's signature blue crossed swords.
Germany, Circa: 19th century.",0
"Fine Large Pair of Antique Neoclassical, Campagna Shaped Bronze Urns or Lamp",https://a.1stdibscdn.com/archivesE/upload/1121189/f_36036031456834999834/3603603_master.jpg,19500.0,"Furniture >Lighting >Table Lamps ,Furniture,Lighting,Table Lamps,","A fine pair of antique neoclassical grand tour period, two-toned patinated and doré bronze, Campagna shaped two handled urns. Each beautifully resting on an original rouge marble plinth finely mounted with ormolu mounts. Each vase finely casted and hand chiseled with Roman Gladiator subjects.
Paris, circa 1810, later converted to lamps.
Electrical fittings can easily be removed without jeopardizing the integrity of the vases.
Both in excellent intact condition, including the original mercury gold and a beautiful thick three diminutional chocolate patina.",0
Fine Meissen Porcelain Model of a Silver Feathered Pheasant,https://a.1stdibscdn.com/archivesE/upload/1121189/f_249271221633081246840/24927122_datamatics.jpg,6000.0,"Furniture >Decorative Objects >Sculptures >Animal Sculptures ,Furniture,Decorative Objects,Sculptures,Animal Sculptures,","A Large and Fine Quality 20th Century Meissen Porcelain Model of a Silver Feathered Pheasant, Modeled by Max Bochmann in 1909/1910. This pheasant is beautifully hand-made and hand-painted by the best Meissen artists of the time. The feathers are all beautifully hand-painted and very life-like in appearance. Its head is painted in red with a brownish/yellow beak and its feet are painted in red and white alternating striations. With signature Blue Crossed Swords Mark on bottom and other pressnummer.
Germany, Circa: 1910.",0
"Fine Pair Antique French Jacob Petit, Chinosseri Decorated, Two Handled Cov",https://a.1stdibscdn.com/archivesE/1stdibs/121013/AlexanderAntiquesCC_DM//6/X.jpg,9450.0,"Furniture >Decorative Objects >Vases and Vessels >Vases ,Furniture,Decorative Objects,Vases and Vessels,Vases,","A Very unusual and fine pair of antique vases by French Jacob Petit. Chinosseri decorated, with covers and delicately crafted handles. Each vase depicts the Emperor and Empress in the Royal Garden, and a figure of an Imperial guard seated on the top of the cover. French, mid-1800s.",0
Fine Pair of Antique Austrian Enamel on Silver and Gold Jeweled Ewers,https://a.1stdibscdn.com/archivesE/upload/1121189/f_36036231513086550300/3603623_master.jpg,9800.0,"Furniture >Decorative Objects >Vases and Vessels >Jars ,Furniture,Decorative Objects,Vases and Vessels,Jars,","A fine pair of antique Austrian enamel, silver and gold ewers. Each beautifully inset with chunks of semi precious stones. Including amethyst rock crystal and hand diamond cut rock crystal. Each ewer very well executed, hand-hammered and finely hand engraved, and further adorned with a 24-carat gold wash.
Austrian silver, gold and enamel, circa 1900. Marked 925 for silver
Measure: H 9.25&quot;
W 6&quot;
D 5&quot;.",0
Fine Pair of Antique Enamel Marbleized Moser Glass Vases in Orientalist Style,https://a.1stdibscdn.com/archivesE/upload/1121189/f_125220111547013062473/12522011_master.jpg,19800.0,"Furniture >Decorative Objects >Vases and Vessels >Vases ,Furniture,Decorative Objects,Vases and Vessels,Vases,","A fine pair of antique Orientalist Moser enameled marbleized glass vases in the Orientalist style. With an unusual pink/brick color with four hand-applied glass handles. Each decorated in the orientalist design with beautiful marbleized strokes of pink, red, purple, and white. The handles are beautifully hand-decorated in the orientalist motif with 24k gold and enamel. Both in excellent condition, 
Germany, circa 1860.",0
Fine Pair of Antique French Opaque White Opaline Glass Vases,https://a.1stdibscdn.com/archivesE/upload/3663232/f_9568801501870320573/X_4__master.jpg,14500.0,"Furniture >Serveware, Ceramics, Silver and Glass >Glass ,Furniture,Serveware, Ceramics, Silver and Glass,Glass,","A large pair of antique French opaque white opaline glass, baluster shaped vases, finely painted with flowering vine, further decorated with 24-karat gold.
Attributed to &quot;Baccarat&quot;, possibly painted by &quot;JEAN-FRACOIS Robert&quot;,
mid-1800s, French.",0
Fine Pair of Antique Russian Amethyst Cut Crystal Vases in Dore Bronze Mounts,https://a.1stdibscdn.com/archivesE/1stdibs/022414/AlexanderAntiquesCC_DM//5/X.jpg,22600.0,"Furniture >Decorative Objects >Vases and Vessels ,Furniture,Decorative Objects,Vases and Vessels,","A fine pair of Antique Russian of Amethyst cut crystal vases in doré bronze mounts. As so often happens, the artisans of the 19th century turned to nature for inspiration. Here we see the fire of precious amethyst captured in glass. The glass was faceted (much like a jewel) and mounted in gilded bronze.
The advent of new manufacturing methods and improved transportation opened the world marketplace to creators worldwide. Gilt bronze-mounted objects became required decoration for homes and palaces. Their appeal is undiminished today.",0
"Fine Pair of Chinese Porcelain Bottle Shaped Vases,  Daoguang period (1821-1850)",https://a.1stdibscdn.com/archivesE/upload/3558632/f_3508773/3508773_master.jpg,14800.0,"Furniture >Asian Art and Furniture >Ceramics ,Furniture,Asian Art and Furniture,Ceramics,","A fine pair of Chinese porcelain bottle-shaped vases, painted in the Islamic style,  Daoguang period (1821-1850).  Each vase finely handpainted in Henna colors with multi chrysanthemum flowers on a white background, further having Greek Key Scroll pattern on the top, Chinese 19th Century, From a Private West Coast Collection.
",0
Fine Pair of Cut Rock Crystal Obelisks,https://a.1stdibscdn.com/archivesE/upload/3663232/f_8150771501871698395/X_15__master.jpg,13500.0,"Furniture >More Furniture and Collectibles >Home Accents >Obelisks ,Furniture,More Furniture and Collectibles,Home Accents,Obelisks,","A fine and unusual pair of Art Deco hexagon form cut rock crystal obelisks, beautifully hand-cut and hand-polished, Paris.",0
"Fine Pair of Jeweled French Art Deco Rock Crystal Candlesticks Att. to ""Bagues""",https://a.1stdibscdn.com/fine-pair-of-jeweled-french-art-deco-rock-crystal-candlesticks-att-to-bagues-for-sale/1121189/f_215448621611773327142/21544862_master.jpg,21260.0,"Furniture >Decorative Objects >Candle Holders >Candlesticks ,Furniture,Decorative Objects,Candle Holders,Candlesticks,","A fine and very large pair of jeweled French Art Deco rock crystal candlesticks, with mercury gilded bronze mounts. The multi shaped elements are adorned by 3 carat hand faceted ruby red garnets on each side and blend into a harmonious whole. These sticks can be wired to form luxurious lamps,
French, circa first half of the 1900s.",0
"Fine Pair of Louis XVI Style Hand-Carved Rock Crystal, Ormolu and Gilt Lamps",https://a.1stdibscdn.com/fine-pair-of-louis-xvi-style-hand-carved-rock-crystal-ormolu-and-gilt-lamps-for-sale/1121189/f_113679711531546756647/11367971_master.jpg,14500.0,"Furniture >Lighting >Table Lamps ,Furniture,Lighting,Table Lamps,","A Fine Pair of French Louis XVI Style Hand-Carved Rock Crystal Ormolu and Gilt wood Lamps. This illustrious pair of Louis XVI style hand-carved rock crystal and ormolu lamps are exceptionally designed and hand-crafted. Each section of the rock crystal is perfectly cut and separated by beautiful gilt bronze rosettes. Circa: 1980.

Overall Height: 30 in.
Height without electrical fittings: 18 in.
Diameter: 7.5 in.",0
Fine Pair of Meissen Porcelain Models of Eagles Resting on Branches,https://a.1stdibscdn.com/fine-pair-of-meissen-porcelain-models-of-eagles-resting-on-branches-for-sale/1121189/f_232738421618952626874/23273842_master.jpg,18800.0,"Furniture >Decorative Objects >Sculptures >Animal Sculptures ,Furniture,Decorative Objects,Sculptures,Animal Sculptures,","A fine pair of Early 20th Century Meissen Porcelain models of eagles naturalistically resting on branches. Each Eagle can be seen with their wings spread wide out and their beaks open. They are seated on a branch with their talons latched onto the bases. Each is beautifully hand-painted with naturalistic colors, which include white, brown, black, yellow, red, green and blue. After a model by Johann Joachim Kändler. The bottoms of each include pressnumera and blue-crossed swords mark.
Germany, Circa: 1900.",0
"Fine Pair of Modern Black Russian Obsidian and Giltwood Lamps, 20th Century",https://a.1stdibscdn.com/archivesE/1stdibs/022515/AlexanderAntiques_CC_DM//6/X.jpg,12450.0,"Furniture >Lighting >Table Lamps ,Furniture,Lighting,Table Lamps,","A fine pair of modern black Russian obsidian and giltwood lamps, 20th century.

Height with electrical fittings is 34.5 in. Height without electrical fittings is 23 in.",0
Fine Pair of Signed Antique Baccarat Crystal and Bronze Compotes or Centerpieces,https://a.1stdibscdn.com/archivesE/1stdibs/022515/AlexanderAntiques_CC_DM//3/X.jpg,11960.0,"Furniture >Serveware, Ceramics, Silver and Glass >Centerpieces ,Furniture,Serveware, Ceramics, Silver and Glass,Centerpieces,","A fine pair of antique French Louis XVI style, signed Baccarat hand diamond cut crystal and bronze doré, first quality, footed compotes or centerpieces. The cut crystal is in excellent condition and the bronze doré (mercury gold) is in excellent original condition. Each piece stamped ""Baccarat"" on the base.
French, circa 1860.

Height: 4"".
Diameter: 9"".",0
